shipment_id,shipment_date,year,month,month_name,quarter,lane_id,origin_state,destination_state,origin_type,destination_type,volume_band,service_sensitivity,base_risk_band,strategic_priority,carrier_id,carrier_name,carrier_profile,distance_miles,weight_lbs,planned_transit_days,actual_transit_days,quoted_cost,actual_cost,cost_leakage_amount,on_time_flag,invoice_exception_flag,utilization_pct,priority_flag,carrier_hist_otif,carrier_hist_exception_rate,lane_hist_otif,lane_hist_avg_delay,lane_carrier_hist_otif,cost_per_mile_quoted,distance_x_carrier_risk,weight_util_ratio,late_risk_probability,late_risk_tier
SH000173,2024-04-13,2024,4,April,2,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C03,BlueRoute Transport,Balanced Performer,900,8500.0,3,3,2420.75,2290.43,-130.32,1,0,0.67,Medium,0.9629629629629629,0.037037037037037035,1.0,0.0,1.0,2.689722222222222,52.89017341040461,12686.567164179103,0.2438,Medium Risk
SH000163,2024-04-13,2024,4,April,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,1200,20109.0,3,3,3605.5,3613.68,8.18,1,0,0.75,Medium,1.0,0.06666666666666667,0.8,0.2,1.0,3.004583333333333,44.10256410256408,26812.0,0.1479,Low Risk
SH000124,2024-04-13,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,14252.0,1,1,1022.06,1005.4,-16.66,1,0,0.73,Medium,1.0,0.2,1.0,0.0,0.907035175879397,2.271244444444444,54.79386385426652,19523.287671232876,0.1387,Low Risk
SH000007,2024-04-13,2024,4,April,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,25534.0,3,2,3057.65,3215.09,157.44,1,0,0.87,High,1.0,0.1875,0.9090909090909091,0.09090909090909091,1.0,2.5480416666666668,146.11697027804405,29349.425287356324,0.1211,Low Risk
SH000065,2024-04-13,2024,4,April,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,15426.0,2,1,1961.11,2219.0,257.89,1,0,0.66,High,1.0,0.0625,1.0,-0.2,1.0,2.8015857142857143,25.726495726495713,23372.727272727272,0.0964,Low Risk
SH000010,2024-04-13,2024,4,April,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,21803.0,3,3,3008.11,3160.37,152.26,1,0,0.9,High,1.0,0.17647058823529413,0.9166666666666666,0.0,1.0,2.5067583333333334,146.11697027804405,24225.555555555555,0.1838,Medium Risk
SH000109,2024-04-13,2024,4,April,2,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,800,22845.0,2,2,2121.26,2274.27,153.01,1,0,0.77,High,0.8125,0.1875,1.0,-0.2,1.0,2.6515750000000002,152.53772290809326,29668.83116883117,0.2752,Medium Risk
SH000093,2024-04-14,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,19684.0,3,3,2107.83,2019.1,-88.73,1,0,0.81,High,1.0,0.16666666666666666,1.0,0.0,1.0,2.342033333333333,109.58772770853304,24301.234567901232,0.3177,High Risk
SH000144,2024-04-14,2024,4,April,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,850,13253.0,2,2,2334.34,2172.15,-162.19,1,0,0.71,High,0.9642857142857143,0.03571428571428571,1.0,0.0,1.0,2.7462823529411766,49.951830443159906,18666.197183098593,0.2406,Medium Risk
SH000145,2024-04-15,2024,4,April,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,15064.0,2,2,2531.14,2565.7,34.56,1,0,0.85,High,1.0,0.058823529411764705,1.0,0.0,1.0,2.977811764705882,31.239316239316224,17722.352941176472,0.0592,Low Risk
SH000122,2024-04-15,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C03,BlueRoute Transport,Balanced Performer,450,19626.0,1,1,1118.89,1057.71,-61.18,1,0,0.85,Medium,0.9655172413793104,0.034482758620689655,1.0,0.0,1.0,2.4864222222222225,26.445086705202304,23089.411764705885,0.0978,Low Risk
SH000157,2024-04-15,2024,4,April,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1200,17952.0,3,3,3086.61,3101.16,14.55,1,0,0.67,Medium,1.0,0.15789473684210525,0.8333333333333334,0.16666666666666666,1.0,2.572175,146.11697027804405,26794.02985074627,0.2586,Medium Risk
SH000119,2024-04-15,2024,4,April,2,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,800,16193.0,2,2,2220.21,2234.59,14.38,1,0,0.7,High,1.0,0.05555555555555555,1.0,-0.18181818181818182,0.907035175879397,2.7752625,29.401709401709386,23132.857142857145,0.0592,Low Risk
SH000129,2024-04-15,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,18444.0,1,1,1038.26,964.45,-73.81,1,1,0.78,Medium,1.0,0.15,1.0,0.0,1.0,2.307244444444444,54.79386385426652,23646.153846153844,0.0751,Low Risk
SH000079,2024-04-15,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,16076.0,3,3,2090.64,2019.97,-70.67,1,0,0.84,High,1.0,0.19047619047619047,1.0,0.0,1.0,2.3229333333333333,109.58772770853304,19138.09523809524,0.3154,High Risk
SH000077,2024-04-15,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,900,19344.0,3,2,2437.99,2462.93,24.94,1,0,0.73,High,0.9666666666666667,0.03333333333333333,1.0,0.0,1.0,2.7088777777777775,52.89017341040461,26498.630136986303,0.2686,Medium Risk
SH000061,2024-04-15,2024,4,April,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,13325.0,1,1,691.26,692.9,1.64,1,0,0.76,Medium,1.0,0.05263157894736842,1.0,0.0,1.0,2.76504,9.188034188034184,17532.894736842107,0.0963,Low Risk
SH000009,2024-04-15,2024,4,April,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1200,24105.0,3,3,3266.17,3517.34,251.17,1,1,0.86,High,0.967741935483871,0.03225806451612903,0.9230769230769231,0.0,0.75,2.7218083333333336,70.5202312138728,28029.069767441862,0.1359,Low Risk
SH000108,2024-04-15,2024,4,April,2,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,800,15703.0,2,2,2060.96,2057.55,-3.41,1,0,0.78,High,0.96875,0.0625,1.0,-0.16666666666666666,1.0,2.5762,47.013487475915205,20132.05128205128,0.0682,Low Risk
SH000006,2024-04-16,2024,4,April,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1200,24592.0,3,3,3659.32,4019.07,359.75,1,0,1.0,High,1.0,0.05,0.9285714285714286,0.0,1.0,3.0494333333333334,44.10256410256408,24592.0,0.0898,Low Risk
SH000032,2024-04-16,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,22021.0,3,3,4101.73,4433.12,331.39,1,1,0.77,High,1.0,0.047619047619047616,1.0,-0.125,1.0,3.038318518518518,49.61538461538459,28598.701298701297,0.3212,High Risk
SH000035,2024-04-16,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,20490.0,3,3,3455.69,3773.58,317.89,1,0,0.82,High,1.0,0.18181818181818182,1.0,-0.1111111111111111,1.0,2.5597703703703703,164.38159156279954,24987.80487804878,0.2737,Medium Risk
SH000040,2024-04-16,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,21659.0,3,3,3830.47,3782.48,-47.99,1,0,0.78,High,1.0,0.09090909090909091,1.0,-0.1,1.0,2.8373851851851852,49.61538461538459,27767.94871794872,0.2247,Medium Risk
SH000098,2024-04-16,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,18813.0,3,3,2229.27,2525.96,296.69,1,0,0.68,High,0.8235294117647058,0.17647058823529413,1.0,-0.1,1.0,2.4769666666666668,171.60493827160494,27666.176470588234,0.3284,High Risk
SH000099,2024-04-16,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,19356.0,3,4,2253.5,2415.4,161.9,0,0,0.86,High,1.0,0.17391304347826086,1.0,-0.09090909090909091,1.0,2.503888888888889,109.58772770853304,22506.976744186046,0.5218,Critical Risk
SH000158,2024-04-16,2024,4,April,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,1200,15391.0,3,3,3692.28,3758.21,65.93,1,0,0.77,Medium,1.0,0.08695652173913043,0.8571428571428571,0.14285714285714285,1.0,3.0769,44.10256410256408,19988.31168831169,0.2027,Medium Risk
SH000130,2024-04-17,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C02,Titan Logistics,Premium / High Reliability,450,12720.0,1,1,1175.59,1179.37,3.78,1,0,0.77,Medium,1.0,0.08333333333333333,1.0,0.0,0.907035175879397,2.612422222222222,16.53846153846153,16519.48051948052,0.0657,Low Risk
SH000125,2024-04-17,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,450,19812.0,1,1,1070.35,1081.31,10.96,1,0,0.87,Medium,0.8333333333333334,0.16666666666666666,1.0,0.0,0.907035175879397,2.3785555555555553,85.80246913580247,22772.41379310345,0.1668,Medium Risk
SH000123,2024-04-17,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,15276.0,1,1,1013.41,1017.08,3.67,1,0,0.79,Medium,0.9583333333333334,0.16666666666666666,1.0,0.0,1.0,2.252022222222222,54.79386385426652,19336.708860759492,0.1043,Low Risk
SH000051,2024-04-17,2024,4,April,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,14238.0,1,1,695.93,737.91,41.98,1,0,0.72,Medium,1.0,0.08,1.0,0.0,1.0,2.7837199999999998,9.188034188034184,19775.0,0.0307,Low Risk
SH000039,2024-04-17,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,22379.0,3,3,3775.64,3698.63,-77.01,1,0,0.81,High,0.9696969696969697,0.06060606060606061,1.0,-0.09090909090909091,1.0,2.7967703703703704,79.33526011560691,27628.39506172839,0.4139,High Risk
SH000014,2024-04-17,2024,4,April,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,24699.0,3,3,3052.65,2974.43,-78.22,1,0,0.78,High,0.96,0.16,0.9333333333333333,0.0,1.0,2.543875,146.11697027804405,31665.384615384613,0.2245,Medium Risk
SH000083,2024-04-17,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,18123.0,3,3,2104.07,1968.96,-135.11,1,0,0.93,High,0.9615384615384616,0.15384615384615385,0.9166666666666666,0.0,0.75,2.3378555555555556,109.58772770853304,19487.096774193546,0.2203,Medium Risk
SH000037,2024-04-18,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,20476.0,3,5,3770.71,4081.78,311.07,0,0,0.79,High,0.9705882352941176,0.058823529411764705,1.0,-0.08333333333333333,1.0,2.7931185185185186,79.33526011560691,25918.98734177215,0.5431,Critical Risk
SH000084,2024-04-18,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,18052.0,3,3,2531.36,2585.99,54.63,1,0,0.79,High,1.0,0.07692307692307693,0.9230769230769231,0.0,1.0,2.8126222222222226,33.07692307692306,22850.632911392404,0.0524,Low Risk
SH000127,2024-04-18,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,14541.0,1,1,1052.94,989.94,-63.0,1,0,0.76,Medium,0.9629629629629629,0.14814814814814814,1.0,0.0,1.0,2.339866666666667,54.79386385426652,19132.894736842107,0.0652,Low Risk
SH000131,2024-04-19,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C03,BlueRoute Transport,Balanced Performer,450,19307.0,1,1,1105.18,1123.07,17.89,1,0,0.87,Medium,0.9428571428571428,0.05714285714285714,1.0,0.0,1.0,2.4559555555555557,26.445086705202304,22191.954022988506,0.1058,Low Risk
SH000031,2024-04-19,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,19055.0,3,3,3878.51,4166.1,287.59,1,0,0.92,High,1.0,0.07407407407407407,0.9230769230769231,0.07692307692307693,1.0,2.8729703703703704,49.61538461538459,20711.95652173913,0.1168,Low Risk
SH000053,2024-04-19,2024,4,April,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,16682.0,1,1,691.07,724.95,33.88,1,0,0.78,Medium,1.0,0.07142857142857142,1.0,0.0,1.0,2.7642800000000003,9.188034188034184,21387.17948717949,0.0705,Low Risk
SH000062,2024-04-19,2024,4,April,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C03,BlueRoute Transport,Balanced Performer,250,15077.0,1,1,614.47,565.11,-49.36,1,0,0.82,Medium,0.9444444444444444,0.05555555555555555,1.0,0.0,1.0,2.4578800000000003,14.691714836223502,18386.585365853658,0.1105,Low Risk
SH000067,2024-04-19,2024,4,April,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,700,17550.0,2,1,1712.67,1788.59,75.92,1,0,0.84,High,0.9642857142857143,0.14285714285714285,1.0,-0.3333333333333333,1.0,2.446671428571429,85.23489932885903,20892.857142857145,0.1204,Low Risk
SH000090,2024-04-19,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,21314.0,3,3,2548.92,2437.1,-111.82,1,0,0.84,High,1.0,0.06896551724137931,0.9285714285714286,0.0,1.0,2.8321333333333336,33.07692307692306,25373.809523809523,0.0454,Low Risk
SH000128,2024-04-19,2024,4,April,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,14814.0,1,1,1014.52,896.99,-117.53,1,0,0.82,Medium,0.9655172413793104,0.13793103448275862,1.0,0.0,1.0,2.254488888888889,54.79386385426652,18065.853658536587,0.0877,Low Risk
SH000142,2024-04-19,2024,4,April,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,850,22164.0,2,2,2237.99,2218.62,-19.37,1,0,0.79,High,0.9459459459459459,0.05405405405405406,1.0,0.0,1.0,2.6329294117647057,49.951830443159906,28055.696202531646,0.1273,Low Risk
SH000159,2024-04-20,2024,4,April,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C03,BlueRoute Transport,Balanced Performer,1200,18440.0,3,3,3163.92,2953.32,-210.6,1,0,0.67,Medium,0.9473684210526315,0.05263157894736842,0.875,0.125,1.0,2.6366,70.5202312138728,27522.38805970149,0.2783,Medium Risk
SH000162,2024-04-20,2024,4,April,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C03,BlueRoute Transport,Balanced Performer,1200,17845.0,3,3,3293.19,3208.18,-85.01,1,0,0.76,Medium,0.9487179487179487,0.05128205128205128,0.8888888888888888,0.1111111111111111,1.0,2.744325,70.5202312138728,23480.263157894737,0.2376,Medium Risk
SH000105,2024-04-20,2024,4,April,2,L006,Nevada,Georgia,Upstream Supply,Battery Hub,Low,High,High,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1900,15959.0,5,5,5561.21,6056.97,495.76,1,0,0.6,Medium,0.9666666666666667,0.13333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.9269526315789474,231.35186960690308,26598.333333333336,0.3268,High Risk
SH000136,2024-04-20,2024,4,April,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,850,16288.0,2,3,2049.6,2412.79,363.19,0,0,0.79,High,0.967741935483871,0.12903225806451613,1.0,0.0,0.907035175879397,2.4112941176470586,103.49952061361454,20617.721518987342,0.4803,High Risk
SH000076,2024-04-20,2024,4,April,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,700,22098.0,2,2,1661.26,1741.77,80.51,1,0,0.75,High,0.9375,0.125,1.0,-0.42857142857142855,1.0,2.3732285714285712,85.23489932885903,29464.0,0.0972,Low Risk
SH000030,2024-04-20,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,17797.0,3,3,3862.25,3930.76,68.51,1,0,0.77,High,1.0,0.06666666666666667,0.9285714285714286,0.07142857142857142,1.0,2.860925925925926,49.61538461538459,23112.987012987014,0.1856,Medium Risk
SH000087,2024-04-20,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,900,19164.0,3,4,2432.74,2536.36,103.62,0,0,0.74,High,0.95,0.05,0.9333333333333333,0.0,1.0,2.703044444444444,52.89017341040461,25897.297297297297,0.5074,Critical Risk
SH000041,2024-04-20,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,18938.0,3,3,3569.63,3707.18,137.55,1,0,0.95,High,0.926829268292683,0.04878048780487805,0.9333333333333333,0.06666666666666667,0.75,2.6441703703703703,79.33526011560691,19934.736842105263,0.1715,Medium Risk
SH000002,2024-04-21,2024,4,April,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,20451.0,3,3,3017.24,2465.45,-551.79,1,0,0.87,High,0.8421052631578947,0.15789473684210525,0.9375,0.0,1.0,2.5143666666666666,228.8065843621399,23506.896551724138,0.2964,Medium Risk
SH000052,2024-04-21,2024,4,April,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,250,15700.0,1,1,604.52,588.74,-15.78,1,0,0.78,Medium,0.9393939393939394,0.12121212121212122,1.0,0.0,1.0,2.41808,30.44103547459251,20128.20512820513,0.146,Low Risk
SH000092,2024-04-21,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,21424.0,3,3,2509.84,2634.88,125.04,1,0,0.73,High,1.0,0.06451612903225806,0.875,0.0625,1.0,2.788711111111111,33.07692307692306,29347.945205479453,0.1065,Low Risk
SH000146,2024-04-21,2024,4,April,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,850,20313.0,2,2,2110.38,2105.4,-4.98,1,0,0.75,High,0.85,0.15,0.8888888888888888,0.1111111111111111,0.907035175879397,2.4828,162.07133058984908,27084.0,0.2241,Medium Risk
SH000026,2024-04-22,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,18961.0,3,3,3938.35,3768.46,-169.89,1,0,0.77,High,1.0,0.0625,0.9375,0.0625,1.0,2.9172962962962963,49.61538461538459,24624.675324675325,0.1881,Medium Risk
SH000029,2024-04-22,2024,4,April,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,19811.0,3,3,3509.06,3605.48,96.42,1,0,0.89,High,0.9285714285714286,0.047619047619047616,0.9411764705882353,0.058823529411764705,0.8,2.5993037037037037,79.33526011560691,22259.550561797754,0.1389,Low Risk
SH000082,2024-04-22,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,15437.0,3,3,2247.24,2459.56,212.32,1,0,0.79,High,0.8571428571428571,0.14285714285714285,0.8823529411764706,0.058823529411764705,1.0,2.4969333333333332,171.60493827160494,19540.506329113923,0.2653,Medium Risk
SH000086,2024-04-22,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,21561.0,3,3,2588.6,2590.01,1.41,1,0,0.79,High,1.0,0.06060606060606061,0.8888888888888888,0.05555555555555555,1.0,2.8762222222222222,33.07692307692306,27292.40506329114,0.0529,Low Risk
SH000085,2024-04-23,2024,4,April,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,18217.0,3,3,2095.58,2250.13,154.55,1,1,0.84,High,0.9411764705882353,0.11764705882352941,0.8947368421052632,0.05263157894736842,0.8,2.328422222222222,109.58772770853304,21686.904761904763,0.2653,Medium Risk
SH000160,2024-04-23,2024,4,April,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C04,Velocity Haul,Exception-Prone Carrier,1200,18523.0,3,3,3255.53,3457.54,202.01,1,0,0.8,Medium,0.8636363636363636,0.13636363636363635,0.9,0.1,0.0,2.712941666666667,228.8065843621399,23153.75,0.3384,High Risk
SH000168,2024-04-23,2024,4,April,2,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,900,11920.0,3,3,2172.76,2195.87,23.11,1,0,0.57,Medium,0.9428571428571428,0.14285714285714285,1.0,0.0,0.907035175879397,2.414177777777778,109.58772770853304,20912.28070175439,0.3377,High Risk
